index,n_filters_detected,n_filters_characterized,n_filters_spec,n_filters_color,n_filters_hist0,0,0,0,0,0
1,--,--,--,--,--
2,0,0,0,0,6
3,0,0,0,0,0
4,6,6,0,6,6
5,2,0,0,0,6
6,0,0,0,0,0
7,--,--,--,--,--
8,0,0,0,0,0
9,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,6
12,0,0,0,0,0
13,2,6,0,6,6
14,--,--,--,--,--
15,--,--,--,--,--
16,0,0,0,0,0
17,0,0,0,0,0
18,--,--,--,--,--
19,0,0,0,0,6
20,2,6,6,0,6
21,4,6,0,6,6
22,0,0,0,0,0
23,--,--,--,--,--
24,0,0,0,0,0
25,--,--,--,--,--
26,2,6,0,6,6
27,--,--,--,--,--
28,0,0,0,0,6
29,0,0,0,0,0
30,1,0,0,0,6
31,--,--,--,--,--
32,--,--,--,--,--
33,0,0,0,0,0
34,0,0,0,0,0
35,--,--,--,--,--
36,1,0,0,0,6
37,3,6,0,6,6
38,--,--,--,--,--
39,0,0,0,0,0
40,5,6,0,6,6
41,0,0,0,0,0
42,0,0,0,0,0
43,0,0,0,0,6
44,--,--,--,--,--
45,0,0,0,0,0
46,0,0,0,0,0
47,4,6,0,6,6
48,4,6,0,6,6
49,--,--,--,--,--
50,--,--,--,--,--
51,0,0,0,0,0
52,0,0,0,0,0
53,0,0,0,0,0
54,2,0,0,0,6
55,0,0,0,0,0
56,0,0,0,0,0
57,--,--,--,--,--
58,--,--,--,--,--
59,--,--,--,--,--
60,2,6,0,0,6
61,--,--,--,--,--
62,0,0,0,0,0
63,--,--,--,--,--
64,0,0,0,0,0
65,--,--,--,--,--
66,0,0,0,0,0
67,4,6,0,6,6
68,2,0,0,0,6
69,0,0,0,0,0
70,0,0,0,0,6
71,0,0,0,0,0
72,0,0,0,0,0
73,--,--,--,--,--
74,0,0,0,0,0
75,2,0,0,0,6
76,0,0,0,0,0
77,--,--,--,--,--
78,--,--,--,--,--
79,0,0,0,0,6
80,--,--,--,--,--
81,0,0,0,0,6
82,0,0,0,0,0
83,0,0,0,0,0
84,--,--,--,--,--
85,--,--,--,--,--
86,0,0,0,0,0
87,0,0,0,0,0
88,0,0,0,0,0
89,0,0,0,0,0
90,4,6,0,6,6
91,--,--,--,--,--
92,--,--,--,--,--
93,1,0,0,0,6
94,0,0,0,0,0
95,1,0,0,0,6
96,--,--,--,--,--
97,--,--,--,--,--
98,--,--,--,--,--
99,--,--,--,--,--
100,5,6,0,6,6
101,0,0,0,0,0
102,--,--,--,--,--
103,2,6,0,0,6
104,--,--,--,--,--
105,--,--,--,--,--
106,0,0,0,0,0
107,0,0,0,0,0
108,--,--,--,--,--
109,0,0,0,0,0
110,0,0,0,0,0
111,3,6,0,6,6
112,0,0,0,0,0
113,0,0,0,0,6
114,2,6,0,0,6
115,1,0,0,0,6
116,--,--,--,--,--
117,0,0,0,0,0
118,--,--,--,--,--
119,--,--,--,--,--
120,--,--,--,--,--
121,--,--,--,--,--
122,0,0,0,0,0
123,0,0,0,0,6
124,0,0,0,0,0
125,0,0,0,0,0
126,0,0,0,0,0
127,0,0,0,0,0
128,--,--,--,--,--
129,--,--,--,--,--
130,0,0,0,0,0
131,0,0,0,0,6
132,--,--,--,--,--
133,--,--,--,--,--
134,0,0,0,0,0
135,0,0,0,0,0
136,--,--,--,--,--
137,0,0,0,0,0
138,--,--,--,--,--
139,5,6,0,6,6
140,0,0,0,0,0
141,0,0,0,0,0
142,--,--,--,--,--
143,0,0,0,0,0
144,--,--,--,--,--
145,0,0,0,0,6
146,--,--,--,--,--
147,0,0,0,0,0
148,0,0,0,0,0
149,--,--,--,--,--
150,0,0,0,0,0
151,0,0,0,0,0
152,0,0,0,0,0
153,--,--,--,--,--
154,0,0,0,0,6
155,--,--,--,--,--
156,0,0,0,0,0
157,0,0,0,0,0
158,0,0,0,0,0
159,--,--,--,--,--
160,2,0,0,0,6
161,3,6,0,6,6
162,4,6,0,6,6
163,5,6,0,6,6
164,--,--,--,--,--
165,0,0,0,0,0
166,1,6,0,0,6
167,0,0,0,0,0
168,0,0,0,0,0
169,--,--,--,--,--
170,--,--,--,--,--
171,0,0,0,0,0
172,0,0,0,0,6
173,--,--,--,--,--
174,0,0,0,0,6
175,--,--,--,--,--
176,--,--,--,--,--
177,0,0,0,0,0
178,0,0,0,0,0
179,0,6,0,0,6
180,0,0,0,0,0
181,1,0,0,0,6
182,--,--,--,--,--
183,0,0,0,0,0
184,--,--,--,--,--
185,--,--,--,--,--
186,0,0,0,0,0
187,0,0,0,0,0
188,0,0,0,0,0
189,--,--,--,--,--
190,1,6,6,6,6
191,--,--,--,--,--
192,--,--,--,--,--
193,--,--,--,--,--
194,--,--,--,--,--
195,0,0,0,0,0
196,0,0,0,0,0
197,0,0,0,0,6
198,--,--,--,--,--
199,0,0,0,0,0
200,0,0,0,0,0
201,--,--,--,--,--
202,0,0,0,0,0
203,2,6,0,0,6
204,0,0,0,0,0
205,0,0,0,0,0
206,4,6,0,0,6
207,--,--,--,--,--
208,0,0,0,0,0
209,3,6,0,0,6
210,--,--,--,--,--
211,0,0,0,0,0
212,0,0,0,0,0
213,3,6,0,6,6
