index,n_filters_detected,n_filters_characterized,n_filters_spec,n_filters_color,n_filters_hist0,0,0,0,0,0
387,0,0,0,0,0
388,0,0,0,0,0
389,--,--,--,--,--
390,--,--,--,--,--
391,1,6,0,0,6
392,2,6,0,0,6
393,0,0,0,0,0
394,0,0,0,0,0
395,1,0,0,0,6
396,0,0,0,0,6
397,--,--,--,--,--
398,--,--,--,--,--
399,0,0,0,0,0
400,0,0,0,0,6
401,0,0,0,0,0
402,--,--,--,--,--
403,0,0,0,0,0
404,1,0,0,0,6
405,3,6,0,6,6
406,0,0,0,0,6
407,--,--,--,--,--
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,--,--,--,--,--
412,5,6,0,6,6
413,2,6,0,0,6
414,0,0,0,0,0
415,--,--,--,--,--
416,4,6,0,6,6
417,0,0,0,0,0
418,0,0,0,0,0
419,--,--,--,--,--
420,0,0,0,0,0
421,0,0,0,0,6
422,0,0,0,0,0
423,--,--,--,--,--
424,0,0,0,0,0
425,0,0,0,0,0
